9685,5508,,"Sewing thread of man-made staple fibres, whether or not put up for
retail sale."
9686,5508.10,,of synthetic staple fibres
9687,5508.10.00,,Of synthetic staple fibres
9688,5508.20,,of artificial staple fibres
9689,5508.20.00,,Of artificial staple fibres
9690,5509,,"Yarn (other than sewing thread) of synthetic staple fibres, not put up
for retail sale."
9691,,,"Containing 85% or more by weight of staple fibres of nylon or other
polyamides :"
9692,5509,,single yarn
9693,5509.11.00,,Single yarn
9694,5509,,Multiple (folded) or cabled yarn
9695,5509.12.00,,Multiple (folded) or cabled yarn
,,,
SL NO,HS CODE,,DESCRIPTION
9696,,,Containing 85% or more by weight of polyester staple fibres
9697,5509,,single yarn
9698,5509.21.00,,Single yarn
9699,5509,,Multiple (folded) or cabled yarn
9700,5509.22.00,,Multiple (folded) or cabled yarn
9701,,,Containing 85% or more by weight of acrylic or modacrylic staple fibres:
9702,5509,,single yarn
9703,5509.31.00,,Single yarn
9704,5509,,Multiple (folded) or cabled yarn
9705,5509.32.00,,Multiple (folded) or cabled yarn
9706,,,"Other yarn, containing 85% or more by weight of synthetic staple fibres:"
9707,5509,,single yarn
9708,5509.41.10,,Polypropylene spun yarn
9709,5509.41.20,,Polyvinyl acetate spun yarn
9710,5509.41.30,,Polyvinyl chloride spun yarn
9711,5509.41.90,,Other
9712,5509,,Multiple (folded) or cabled yarn
9713,5509.42.10,,Polypropylene spun yarn
9714,5509.42.20,,Poly Vinyl acetate (PVA) spun yarn
9715,5509.42.30,,Poly Vinyl Chloride (PVC) spun yarn
9716,5509.42.90,,"Other <br> Other yarn, of polyester staple fibres:"
9717,5510,,Mixed Mainly or solely with artificial staple fibres
9718,5509.51.00,,Mixed mainly or solely with artificial staple fibres
9719,5510,,Mixed Mainly or solely with wool or fine animal hair
9720,5509.52.00,,Mixed mainly or solely with wool or fine animal hair
9721,5510,,Mixed Mainly or solely with cotton
9722,5509.53.00,,Mixed mainly or solely with cotton
9723,5510,,Other
9724,5509.59.00,,"Other <br> Other yarn, of acrylic or modacrylic staple fibres:"
9725,5510,,Mixed Mainly or solely with wool or fine animal hair
9726,5509.61.00,,Mixed mainly or solely with wool or fine animal hair
9727,5510,,Mixed Mainly or solely with cotton
9728,5509.62.00,,Mixed mainly or solely with cotton
9729,5510,,Other
9730,5509.69.00,,Other <br> Other yarn:
9731,5510,,Mixed Mainly or solely with wool or fine animal hair
9732,5509.91.00,,Mixed mainly or solely with wool or fine animal hair
9733,5510,,Mixed Mainly or solely with cotton
9734,5509.92.00,,Mixed mainly or solely with cotton
9735,5510,,Other
9736,5509.99.00,,Other
9737,5510,,"Yarn (other than sewing thread) of artificial staple fibres, not put up
for retail sale."
9738,,,Containing 85% or more by weight of artificial staple fibres
9739,5510,,single yarn
9740,5510.11.10,,Viscose rayon spun yarn
9741,5510.11.20,,Acetate rayon spun yarn
9742,5510.11.90,,Other
,,,
SL NO,HS CODE,,DESCRIPTION
9743,5510,,Multiple (folded) or cabled yarn
9744,5510.12.10,,Viscose rayon spun yarn
9745,5510.12.20,,Acetate rayon spun yarn
9746,5510.12.90,,Other
9747,5510.20,,"Other yarn, Mixed Mainly or solely with wool or fine animal hair"
9748,5510.20.10,,Viscose rayon spun yarn
9749,5510.20.20,,Acetate rayon spun yarn
9750,5510.20.90,,Other
9751,5510.30,,"Other yarn, Mixed Mainly or solely with cotton"
9752,5510.30.10,,Viscose rayon spun yarn
9753,5510.30.20,,Acetate rayon spun yarn
9754,5510.30.90,,Other
9755,5510.90,,Other yarn
9756,5510.90.10,,Viscose rayon spun yarn
9757,5510.90.20,,Acetate rayon spun yarn
9758,5510.90.90,,Other
9759,5511,,"Yarn (other than sewing thread) of man-made staple fibres, put up
for retail sale."
9760,5511.10,,"- Of synthetic staple fibres, containing 85% or more by weight of
such fibres"
9761,5511.10.00,,"Of synthetic staple fibres, containing 85% or more by weight of such fibres"
9762,5511.20,,"- Of synthetic staple fibres, containing less than 85% by weight of
such fibres"
9763,5511.20.00,,"Of synthetic staple fibres, containing less than 85% by weight of such
fibres"
9764,5511.30,,of artificial staple fibres
9765,5511.30.10,,Containing more than 85% by weight of staple fibre
9766,5511.30.90,,Other
9767,5512,,"Woven fabrics of synthetic staple fibres, containing 85% or more by
weight of synthetic staple fibres."
9768,,,Containing 85% or more by weight of polyester staple fibres
9769,5512,,Unbleached or Bleached
9770,5512.11.10,,Unbleached
9771,5512.11.20,,Bleached
9772,5512,,Other
9773,5512.19.10,,Dyed
9774,5512.19.20,,Printed
9775,5512.19.90,,"Other <br> Containing 85% or more by weight of acrylic or modacrylic
staple fibres:"
9776,5512,,Unbleached or Bleached
9777,5512.21.10,,Unbleached
9778,5512.21.20,,Bleached
9779,5512,,Other
9780,5512.29.10,,Dyed
9781,5512.29.20,,Printed
9782,5512.29.90,,Other <br> Other:
9783,5513,,Unbleached or Bleached
9784,5512.91.10,,Unbleached
9785,5512.91.20,,Bleached
9786,5513,,Other
9787,5512.99.10,,Dyed
,,,
SL NO,HS CODE,,DESCRIPTION
9788,5512.99 20,,Printed woven fabrics
9789,5512.99 90,,other
9790,5513,,"Woven fabrics of synthetic staple fibres, containing less than 85%
by weight of such fibres, mixed mainly or solely with cotton, of a
weight exceeding 170 g/m²."
9791,,,Unbleached or bleached
9792,551311,,"Of polyester staple fibres, plain weave:"
9793,55131110,,Unbleached
9794,55131120,,Bleached
9795,5513,,"-- 3-thread or 4-thread twill, including cross twill, of polyester staple
fibres"
9796,5513.12.10,,Unbleached
9797,5513.12.20,,Bleached
9798,5513,,Other woven fabrics of polyester staple fibres
9799,5513.13.10,,Unbleached
9800,5513.13.20,,Bleached
9801,5513,,Other woven fabrics
9802,5513.19.10,,Unbleached
9803,5513.19.20,,Bleached
9804,,,dyed
9805,5513,,"of polyester staple fibres, Plain weave"
9806,5513.21.00,,"Of polyester staple fibres, plain weave"
9807,5513.23.00,,Other woven fabrics of polyester staple fibres
9808,5513.29.00,,Other woven fabrics
9809,5513.31.00,,"Of polyester staple fibres, plain weave"
9810,5513.39.00,,Other woven fabrics
9811,,,printed
9812,5513.41.00,,"Of polyester staple fibres, plain weave"
9813,5513.49.00,,Other woven fabrics
9814,5514,,"Woven fabrics of synthetic staple fibres, containing less than 85%
by weight of such fibres, mixed mainly or solely with cotton, of a
weight exceeding 170 g/m²."
9815,,,Unbleached or bleached
9816,5514,,"of polyester staple fibres, Plain weave"
9817,5514.11.10,,Unbleached
9818,5514.11.20,,Bleached
9819,5514,,"-- 3-thread or 4-thread twill, including cross twill, of polyester staple
fibres"
9820,5514.12.10,,Unbleached
9821,5514.12.20,,Bleached
9822,5514,,Other woven fabrics
9823,5514.19.10,,Unbleached
9824,5514.19.20,,Bleached <br> dyed
9825,5514,,"of polyester staple fibres, Plain weave"
9826,5514.21.00,,"Of polyester staple fibres, plain weave"
9827,5514.22.00,,"3-thread or 4-thread twill, including cross twill, of whichever is higher of
polyester staple fibres"
9828,5514.23.00,,Other woven fabrics of polyester staple fibres
9829,5514.29.00,,Other woven fabrics
9830,5514.30,,of yarns of different colours
9831,5514.30.11,,"of polyester staple fibres, Plain weave"
,,,
SL NO,HS CODE,,DESCRIPTION
9832,5514.30.12,,"3-thread or 4-thread twill, including cross twill, of polyester staple fibres"
9833,5514.30.13,,Other woven fabrics of polyester staple fibres
9834,5514.30.19,,Other woven fabrics <br> Printed
9835,5514.41.00,,"of polyester staple fibres, Plain weave"
9836,5514.42.00,,"3-thread or 4-thread twill, including cross twill, of polyester staple fibres"
9837,5514,,Other woven fabrics of polyester staple fibres
9838,5514.43.00,,Other woven fabrics of polyester staple fibres
9839,5514,,Other woven fabrics
9840,5514.49.00,,Other woven fabrics
9841,5515,,Other woven fabrics of synthetic staple fibres.
9842,,,of polyester staple fibres :
9843,5515,,Mixed Mainly or solely with viscose rayon staple fibres
9844,5515.11.10,,Unbleached
9845,5515.11.20,,Bleached
9846,5515.11.30,,Dyed
9847,5515.11.40,,Printed
9848,5515.11.90,,Other
9849,5515,,Mixed Mainly or solely with man-made filaments
9850,5515.12.10,,Unbleached
9851,5515.12.20,,Bleached
9852,5515.12.30,,Dyed
9853,5515.12.40,,Printed
9854,5515.12.90,,Other
9855,5515,,Mixed Mainly or solely with wool or fine animal hair
9856,5515.13.10,,Unbleached
9857,5515.13.20,,Bleached
9858,5515.13.30,,Dyed
9859,5515.13.40,,Printed
9860,5515.13.90,,Other
9861,5515,,Other
9862,5515.19.10,,Unbleached
9863,5515.19.20,,Bleached
9864,5515.19.30,,Dyed
9865,5515.19.40,,Printed
9866,5515.19.90,,Other <br> Of acrylic or modacrylic staple fibres
9867,5515,,Mixed Mainly or solely with man-made filaments
9868,5515.21.10,,Unbleached
9869,5515.21.20,,Bleached
9870,5515.21.30,,Dyed
9871,5515.21.40,,Printed
9872,5515.21.90,,Other
9873,5515,,Mixed Mainly or solely with wool or fine animal hair
9874,5515.22.10,,Unbleached
9875,5515.22.20,,Bleached
9876,5515.22.30,,Dyed
9877,5515.22.40,,Printed
9878,5515.22.90,,Other
9879,5515,,Other
,,,
SL NO,HS CODE,,DESCRIPTION
9880,5515.29.10,,Unbleached
9881,5515.29.20,,Bleached
9882,5515.29.30,,Dyed
9883,5515.29.40,,Printed
9884,5515.29.90,,Other <br> Other woven fabrics :
9885,5516,,Mixed Mainly or solely with man-made filaments
9886,5515.91.10,,Unbleached
9887,5515.91.20,,Bleached
9888,5515.91.30,,Dyed
9889,5515.91.40,,Printed
9890,5515.91.90,,Other :
9891,5516,,Other
9892,5515.99.10,,Unbleached
9893,5515.99.20,,Bleached
9894,5515.99.30,,Dyed
9895,5515.99.40,,Printed
9896,5515.99.90,,Other
9897,5516,,Woven fabrics of artificial staple fibres.
9898,5516,,Unbleached or Bleached
9899,5516.11.10,,Unbleached
9900,5516.11.20,,Bleached
9901,5516,,Dyed
9902,5516.12.00,,Dyed
9903,5516,,of yarns of different colours
9904,5516.13.00,,Of yarns of different colours
9905,5516,,Printed
9906,5516.14.10,,Spun rayon printed shantung
9907,5516.14.20,,Spun rayon printed linen
9908,5516.14.90,,"Other <br> Containing less than 85% by weight of artificial staple fibres,
mixed mainly or slowly with man-made filaments:"
9909,5516,,Unbleached or Bleached
9910,5516.21.10,,Unbleached
9911,5516.21.20,,Bleached
9912,5516,,Dyed
9913,5516.22.00,,Dyed :
9914,5516,,of yarns of different colours
9915,5516.23.00,,Of yarns of different colours
9916,5516,,Printed
9917,5516.24.00,,"Printed <br> Containing less than 85% by weight of artificial staple fibres,
mixed mainly or slowly with wool or fine animal hair:"
9918,5516,,Unbleached or Bleached
9919,5516.31.10,,Unbleached
9920,5516.31.20,,Bleached
9921,5516,,Dyed
9922,5516.32.00,,Dyed
9923,5516,,of yarns of different colours
9924,5516.33.00,,Of yarns of different colours
9925,5516,,Printed
9926,5516.34.00,,"Printed <br> Containing less than 85% by weight of artificial staple fibres,
mixed mainly or slowly with cotton :"
,,,
SL NO,HS CODE,,DESCRIPTION
9927,5516,,Unbleached or Bleached
9928,5516.41.10,,Unbleached
9929,5516.41.20,,Bleached
9930,5516,,Dyed
9931,5516.42.00,,Dyed
9932,5516,,of yarns of different colours
9933,5516.43.00,,Of yarns of different colours
9934,5516,,Printed
9935,5516.44.00,,Printed <br> Others
9936,5517,,Unbleached or Bleached
9937,5516.91.10,,Unbleached
9938,5516.91.20,,Bleached
9939,5517,,Dyed
9940,5516.92.00,,Dyed
9941,5517,,of yarns of different colours
9942,5516.93.00,,Of yarns of different colours
9943,5517,,Printed
9944,5516.94.00,,Printed
9945,5601,,"TEXTILE FIBRES, NOT EXCEEDING 5 MM IN LENGTH
(FLOCK), TEXTILE DUST AND MILL NEPS Wadding of textile
materials and articles thereof:"
9946,,,Wadding of textile materials and articles thereof
9947,560121,,Of cotton:”;
9948,5601.21.10,,Absorbent cotton wool
9949,5601.21.90,,Other
9950,5601,,of man-made fibres
9951,5601.22.00,,Of man-made fibres
9952,5601,,Other
9953,5601.29.00,,Other
9954,5601.30,,textile flock and dust and mill neps
9955,5601.30.00,,Textile flock and dust and mill neps
9956,5602,,"Felt, whether or not impregnated, coated, covered or laminated."
9957,5602.10,,Needleloom felt and stitch-bonded fibre fabrics
9958,5602.10.00,,Needleloom felt and stitch-bonded fibre fabrics
9959,,,"- Other felt, not impregnated, coated, covered or laminated:"
9960,5602.21.00,,Of wool or fine animal hair
9961,5602,,- of Other textile materials
9962,5602.29.10,,Of machines other than cotton machinery
9963,5602.29.20,,"Of jute (including blanded or union jute), other than for machinery."
9964,5602.29.90,,Other
9965,5602.90,,- Other
9966,5602.90.10,,"Of Rubberised coir, needled felt"
9967,5602.90.90,,Other
9968,5603,,"Nonwovens, whether or not impregnated, coated, covered or
laminated."
9969,,,Of man-made filaments
9970,5603,,-- Weighing not more than 25 g/m²
9971,5603.11.00,,Weighing not more than 25 g/m2
9972,5603,,-- Weighing more than 25 g/m² but not more than 70 g/m²
,,,
SL NO,HS CODE,,DESCRIPTION
9973,5603.12.00,,Weighing more than 25 g/m2 but not more than 70 g/m2
9974,5603,,-- Weighing more than 70 g/m² but not more than 150 g/m²
9975,5603.13.00,,Weighing more than 70 g/m2 but not more than 150 g/m2
9976,5603,,-- Weighing more than 150 g/m²
9977,5603.14.00,,Weighing more than 150 g/m2 <br> Other :
9978,5604,,-- Weighing not more than 25 g/m²
9979,5603.91.00,,Weighing not more than 25 g/m2 :
9980,5604,,-- Weighing more than 25 g/m² but not more than 70 g/m²
9981,5603.92.00,,Weighing more than 25 g/m2 but not more than 70 g/m2
9982,5604,,-- Weighing more than 70 g/m² but not more than 150 g/m²
9983,5603.93.00,,Weighing more than 70 g/m2 but not more than 150 g/m2
9984,5604,,-- Weighing more than 150 g/m²
9985,5603.94.00,,Weighing more than 150 g/m2
9986,5604,,"Rubber thread and cord, textile covered; textile yarn, and strip and
the like of heading 5404 or 5405, impregnated, coated, covered or
sheathed with rubber or plastics."
9987,5604.10,,"rubber thread and cord, textile Covered"
9988,5604.10.00,,"Rubber thread and cord, textile covered"
9989,5604.90,,Other
9990,5604.90.00,,OTHER
9991,5605,,"Metallised yarn, whether or not gimped, being textile yarn, or strip or
the like of heading 5404 or 5405, combined with metal in the form of
thread, strip or powder or covered with metal."
9992,5605.00,,"Metallised yarn, whether or not gimped, being textile yarn, or strip or
the like of heading 5404 or 5405, combined with metal in the form of
thread, strip or powder or covered with metal."
9993,5605.00.10,,"Real zari thread (gold) and silver thread, combined with textile thread)"
9994,5605.00.20,,Imitation zari thread
9995,5605.00.90,,Other
9996,5606,,"Gimped yarn, and strip and the like of heading 5404 or 5405, gimped
(other than those of heading 5605 and gimped horsehair yarn);
chenille yarn (including flock chenille yarn); loop wale-yarn."
9997,5606.00,,"Gimped yarn, and strip and the like of heading 5404 or 5405, gimped
(other than those of heading 5605 and gimped horsehair yarn);
chenille yarn (including flock chenille yarn); loop wale-yarn."
9998,5606.00.10,,"Trimmings, of cotton"
9999,5606.00.20,,"Trimmings, of man-made fibres"
10000,5606.00.30,,"Trimmings, of zari"
10001,5606.00.90,,Other
10002,5607,,"Twine, cordage, ropes and cables, whether or not plaited or braided
and whether or not impregnated, coated, covered or sheathed with
rubber or plastics."
10003,,,Of sisal or other textitle fibres of the genus Agave:
10004,5607,,Binder or baler twine
10005,5607.21.00,,Binder or baler twine
10006,5607,,Other
10007,5607.29.00,,Other
10008,5607,,Binder or baler twine
10009,5607.41.00,,Binder or baler twine
10010,5607,,Other
,,,
SL NO,HS CODE,,DESCRIPTION
10011,5607.49.00,,Other <br> Of polyethylene or polypropylene:
10012,5607.50,,of Other synthetic fibres
10013,5607.50.10,,Nylon fish net twine
10014,5607.50.20,,Nylon tyre cord
10015,5607.50.30,,Viscose tyre cord
10016,5607.50.40,,Nylon rope
10017,5607.50.90,,Other
10018,5607.90,,Other
10019,5607.90.10,,"Coir, cordage and ropes, other than of cotton"
10020,5607.90.20,,"Cordage, cable ropes and twine, of cotton"
10021,5607.90.90,,OTHER
10022,5608,,"Knotted netting of twine, cordage or rope; made up fishing nets and
other made up nets, of textile materials."
10023,,,of man-made textile materials
10024,5608,,made up fishing nets
10025,5608.11.10,,Made up fishing nets of nylon
10026,5608.11.90,,Other
10027,5608,,Other
10028,5608.19.00,,Other
10029,5608.90,,Other
10030,5608.90.10,,Of cotton
10031,5608.90.20,,Of jute
10032,5608.90.90,,Other
10033,5609,,"Articles of yarn, strip or the like of heading 5404 or 5405, twine,
cordage, rope or cables, not elsewhere specified or included."
10034,5609.00,,"Articles of yarn, strip or the like of heading 5404 or 5405, twine,
cordage, rope or cables, not elsewhere specified or included."
10035,5609.00.10,,Products of coir
10036,5609.00.20,,Articles made up of cotton yarn
10037,5609.00.30,,Articles made up of jute
10038,5609.00.90,,Other
10039,5701,,"Carpets and other textile floor coverings, knotted, whether or not
made up."
10040,5701.10,,of wool or fine animal hair
10041,5701.10.00,,Of wool or fine animal hair
10042,5701.90,,of Other textile materials
10043,5701.90.10,,Of cotton
10044,5701.90.90,,Other
10045,5702,,"Carpets and other textile floor coverings, woven, not tufted or
flocked, whether or not made up, including “Kelem”, “Schumacks”,
“Karamanie” and similar hand-woven rugs."
10046,5702.10,,"“Kelem”, “Schumacks”, “Karamanie” and similar Hand-woven rugs"
10047,5702.10.00,,"Kelem, Schumacks, Karamanie and similar hand-woven rugs"
10048,5702.20,,Floor coverings of coconut fibres (Coir)
10049,5702.20.10,,"Coir matting, woven"
10050,5702.20.20,,Coir carpets and other rugs
10051,5702.20.90,,"Other <br> Other, of pile construction, not made up:"
10052,5702,,of wool or fine animal hair
10053,5702.31.10,,Carpets
,,,
SL NO,HS CODE,,DESCRIPTION
10054,5702.31.20,,Druggets
10055,5702.31.30,,Mats and matting
10056,5702.31.40,,"Carpeting , floor rugs and the like"
10057,5702.31.90,,Other
10058,5702,,of man-made textile materials
10059,5702.32.10,,"Carpets, carpeting and rugs the like"
10060,5702.32.20,,Mats and matting
10061,5702.32.90,,Other
10062,5702,,of Other textile materials
10063,5702.39.10,,Carpets and other floor coverings other than durries of cotton
10064,5702.39.20,,"Carpets and other floor coverings, of silk <br> other, of pile construction,
made up:"
10065,5702,,of wool or fine animal hair
10066,5702.41.10,,Carpets
10067,5702.41.20,,Druggets
10068,5702.41.30,,Mats and matting
10069,5702.41.90,,Other
10070,5702,,of man-made textile materials
10071,5702.42.10,,"Carpets, carpeting and rugs"
10072,5702.42.20,,Mats and mattings
10073,57024230,,"Carpets, rugs and mats of handloom"
10074,5702.42.90,,Other
10075,5702,,of Other textile materials
10076,5702.49.10,,Carpets and other floor coverings other than durries of cotton
